Index,Field,Value
2.2.28.1,popular_price,n/a
2.2.28.2,popular_rating,
2.2.28.3,popular_rating_count,"12,604"
2.2.28.4,popular_title,n/a
2.2.29.1,popular_price,n/a
2.2.29.2,popular_rating,
2.2.29.3,popular_rating_count,"3,683"
2.2.29.4,popular_title,n/a
2.2.30.1,popular_price,n/a
2.2.30.2,popular_rating,
2.2.30.3,popular_rating_count,"2,883"
2.2.30.4,popular_title,n/a
2.2.31.1,popular_price,n/a
2.2.31.2,popular_rating,
2.2.31.3,popular_rating_count,"1,732"
2.2.31.4,popular_title,n/a
2.2.32.1,popular_price,n/a
2.2.32.2,popular_rating,
2.2.32.3,popular_rating_count,"19,883"
2.2.32.4,popular_title,n/a
2.2.33.1,popular_price,n/a
2.2.33.2,popular_rating,
2.2.33.3,popular_rating_count,54
2.2.33.4,popular_title,n/a
2.2.34.1,popular_price,n/a
2.2.34.2,popular_rating,
2.2.34.3,popular_rating_count,729
2.2.34.4,popular_title,n/a
2.2.35.1,popular_price,n/a
2.2.35.2,popular_rating,
2.2.35.3,popular_rating_count,"3,659"
2.2.35.4,popular_title,n/a
2.2.36.1,popular_price,n/a
2.2.36.2,popular_rating,
2.2.36.3,popular_rating_count,"7,600"
2.2.36.4,popular_title,n/a
2.2.37.1,popular_price,n/a
2.2.37.2,popular_rating,
2.2.37.3,popular_rating_count,15
2.2.37.4,popular_title,n/a
2.2.38.1,popular_price,n/a
2.2.38.2,popular_rating,
2.2.38.3,popular_rating_count,90
2.2.38.4,popular_title,n/a
2.2.39.1,popular_price,
2.2.39.2,popular_rating,
2.2.39.3,popular_rating_count,"7,585"
2.2.39.4,popular_title,n/a
2.2.40.1,popular_price,n/a
2.2.40.2,popular_rating,
2.2.40.3,popular_rating_count,"9,438"
2.2.40.4,popular_title,n/a
2.2.41.1,popular_price,n/a
2.2.41.2,popular_rating,
2.2.41.3,popular_rating_count,"9,961"
2.2.41.4,popular_title,n/a
2.2.42.1,popular_price,n/a
2.2.42.2,popular_rating,
2.2.42.3,popular_rating_count,"5,860"
2.2.42.4,popular_title,n/a
2.2.43.1,popular_price,n/a
2.2.43.2,popular_rating,
2.2.43.3,popular_rating_count,"20,613"
2.2.43.4,popular_title,n/a
2.2.44.1,popular_price,n/a
2.2.44.2,popular_rating,
2.2.44.3,popular_rating_count,400
2.2.44.4,popular_title,n/a
2.2.45.1,popular_price,n/a
2.2.45.2,popular_rating,
2.2.45.3,popular_rating_count,5
2.2.45.4,popular_title,n/a
2.2.46.1,popular_price,n/a
2.2.46.2,popular_rating,
2.2.46.3,popular_rating_count,"17,212"
2.2.46.4,popular_title,n/a
2.2.47.1,popular_price,n/a
2.2.47.2,popular_rating,
2.2.47.3,popular_rating_count,"3,956"
2.2.47.4,popular_title,n/a
2.2.48.1,popular_price,
2.2.48.2,popular_rating,
2.2.48.3,popular_rating_count,"1,899"
2.2.48.4,popular_title,n/a
3.1.1.1,organic_price,
3.1.1.2,organic_rating,
3.1.1.3,organic_rating_count,Amazon's Choice
3.1.1.4,organic_title,"Schwinn Thrasher Child, Youth, and Adult Lightweight Bike Helmet, Dial Fit Adjustment, Multiple Colors"
3.1.2.1,organic_price,n/a
3.1.2.2,organic_rating,
3.1.2.3,organic_rating_count,"1,044"
3.1.2.4,organic_title,"Retrospec Bike-Helmets Retrospec Dakota Bicycle/Skateboard Helmet for Adults - Commuter, Bike, Skate, Scooter, Longboard & Incline Skating - Shock-Absorbing, Highly-Protective & Premium Ventilation-"
3.1.3.1,organic_price,n/a
3.1.3.2,organic_rating,
3.1.3.3,organic_rating_count,673
3.1.3.4,organic_title,Retrospec Bike Helmet with LED Safety Light Adjustable Dial and Removable Visor
3.1.4.1,organic_price,n/a
3.1.4.2,organic_rating,
3.1.4.3,organic_rating_count,"7,124"
3.1.4.4,organic_title,"Triple Eight THE Certified Sweatsaver Helmet for Skateboarding, BMX, and Roller Skating"
3.1.5.1,organic_price,n/a
3.1.5.2,organic_rating,
3.1.5.3,organic_rating_count,889
3.1.5.4,organic_title,Giro Fixture MIPS Adult Mountain Cycling Helmet
3.1.6.1,organic_price,n/a
3.1.6.2,organic_rating,
3.1.6.3,organic_rating_count,744
3.1.6.4,organic_title,"Retrospec Skate-and-Skateboarding-Helmets Retrospec Remi Adult Bike Helmet for Men & Women - Bicycle Helmet for Commuting, Road Biking, Skating"
3.1.7.1,organic_price,n/a
3.1.7.2,organic_rating,
3.1.7.3,organic_rating_count,"5,496"
3.1.7.4,organic_title,GLX GX11 Full Face Helmet Matte Black Large
3.1.8.1,organic_price,n/a
3.1.8.2,organic_rating,
3.1.8.3,organic_rating_count,56
3.1.8.4,organic_title,EVS Sports Unisex-Adult T5 Solid Off Road Full Face Motorcycle Helmet
3.1.9.1,organic_price,n/a
3.1.9.2,organic_rating,
3.1.9.3,organic_rating_count,"6,712"
3.1.9.4,organic_title,"Triple Eight Dual Certified Helmet for Bike, Skateboard, Scooter, Roller Skating, Sizes for Adults and Teens"
3.1.10.1,organic_price,n/a
3.1.10.2,organic_rating,
3.1.10.3,organic_rating_count,"1,649"
3.1.10.4,organic_title,O'Neal Sierra II Mens Full-Face Slingshot Helmet
3.1.11.1,organic_price,n/a
3.1.11.2,organic_rating,
3.1.11.3,organic_rating_count,"1,339"
3.1.11.4,organic_title,"80Six Dual Certified Kids’ Bike, Skate, and Scooter Helmet"
3.1.12.1,organic_price,n/a
3.1.12.2,organic_rating,
3.1.12.3,organic_rating_count,"2,521"
3.1.12.4,organic_title,Giro Isode MIPS Adult Recreational Cycling Helmet
3.1.13.1,organic_price,n/a
3.1.13.2,organic_rating,
3.1.13.3,organic_rating_count,"6,990"
3.1.13.4,organic_title,Triple Eight Sweatsaver Liner Skateboarding Helmet
3.1.14.1,organic_price,n/a
3.1.14.2,organic_rating,
3.1.14.3,organic_rating_count,594
3.1.14.4,organic_title,Retrospec Bike-Helmets Retrospec Silas Adult Bike Helmet with Light for Men & Women
3.1.15.1,organic_price,
3.1.15.2,organic_rating,
3.1.15.3,organic_rating_count,36
3.1.15.4,organic_title,Shoei RF-1400 Faust Men's Street Motorcycle Helmet - TC-5 Matte/Large
3.1.16.1,organic_price,n/a
3.1.16.2,organic_rating,
3.1.16.3,organic_rating_count,"3,465"
3.1.16.4,organic_title,"Schwinn Intercept Adult/Youth Bike Helmet, 10 Vents, Durable Micro Shell, Adjustable Dial Fit, Multiple Colors"
3.1.17.1,organic_price,
3.1.17.2,organic_rating,
3.1.17.3,organic_rating_count,295
3.1.17.4,organic_title,Shoei RF-1400 Helmet (Large) (Black)
3.1.18.1,organic_price,n/a
3.1.18.2,organic_rating,
3.1.18.3,organic_rating_count,453
3.1.18.4,organic_title,Sena Smart Mountain Bike Helmet
3.1.19.1,organic_price,n/a
3.1.19.2,organic_rating,
3.1.19.3,organic_rating_count,905
3.1.19.4,organic_title,BELL Super Air R MIPS Adult Mountain Bike Helmet
3.1.20.1,organic_price,n/a
3.1.20.2,organic_rating,
3.1.20.3,organic_rating_count,474
3.1.20.4,organic_title,Sena Outrush Bluetooth Modular Motorcycle Helmet with Intercom System
3.1.21.1,organic_price,n/a
3.1.21.2,organic_rating,
3.1.21.3,organic_rating_count,"2,867"
3.1.21.4,organic_title,Krash Girls Youth Bike Helmets
3.1.22.1,organic_price,
3.1.22.2,organic_rating,
3.1.22.3,organic_rating_count,13
3.1.22.4,organic_title,POC Ventral Air MIPS (CPSC)
3.1.23.1,organic_price,n/a
3.1.23.2,organic_rating,
3.1.23.3,organic_rating_count,143
3.1.23.4,organic_title,Northern River Supply Havoc Livery Helmet
3.1.24.1,organic_price,n/a
3.1.24.2,organic_rating,
3.1.24.3,organic_rating_count,47
3.1.24.4,organic_title,POC Omne Air MIPS Cycling Helmet
3.1.25.1,organic_price,
3.1.25.2,organic_rating,
3.1.25.3,organic_rating_count,56
3.1.25.4,organic_title,Bell Star DLX MIPS Helmet (Summit Red/White - Large)
3.1.26.1,organic_price,
3.1.26.2,organic_rating,
3.1.26.3,organic_rating_count,262
3.1.26.4,organic_title,Shoei GT-Air II Helmet (Large) (Matte Black)
3.1.27.1,organic_price,n/a
3.1.27.2,organic_rating,
3.1.27.3,organic_rating_count,"1,549"
3.1.27.4,organic_title,Sena Smart Cycling Helmet
3.1.28.1,organic_price,n/a
3.1.28.2,organic_rating,
3.1.28.3,organic_rating_count,"2,710"
3.1.28.4,organic_title,"ILM Bluetooth Integrated Modular Flip up Full Face Motorcycle Helmet Sun Shield Mp3 Intercom (L, Matte Black)"
3.1.29.1,organic_price,n/a
3.1.29.2,organic_rating,
3.1.29.3,organic_rating_count,554
3.1.29.4,organic_title,Bell Qualifier Full-Face Helmet (Matte Black - Medium)
3.1.30.1,organic_price,n/a
3.1.30.2,organic_rating,
3.1.30.3,organic_rating_count,"1,869"
3.1.30.4,organic_title,"POC, Omne Air Spin Bike Helmet for Commuters and Road Cycling, Lightweight, Breathable and Adjustable"
3.1.31.1,organic_price,
3.1.31.2,organic_rating,
3.1.31.3,organic_rating_count,88
3.1.31.4,organic_title,Bell Race Star Flex DLX Helmet (Matte Black - Large)
3.1.32.1,organic_price,
3.1.32.2,organic_rating,
3.1.32.3,organic_rating_count,64
3.1.32.4,organic_title,Bell Qualifier DLX MIPS Full-Face Helmet (Matte Black - Medium)
3.1.33.1,organic_price,
3.1.33.2,organic_rating,
3.1.33.3,organic_rating_count,122
3.1.33.4,organic_title,Smith Optics Mainline MIPS Lightweight Full-Face Mountain Bicycle Helmet
3.1.34.1,organic_price,n/a
3.1.34.2,organic_rating,
3.1.34.3,organic_rating_count,"3,566"
3.1.34.4,organic_title,Daytona Helmets Half Skull Cap Motorcycle Helmet – DOT Approved
3.1.35.1,organic_price,
3.1.35.2,organic_rating,
3.1.35.3,organic_rating_count,5
3.1.35.4,organic_title,Shoei GT-Air II Deviation Helmet
3.1.36.1,organic_price,n/a
3.1.36.2,organic_rating,
3.1.36.3,organic_rating_count,727
3.1.36.4,organic_title,Bell Qualifier Full-Face Helmet (Matte Black - Large)
3.1.37.1,organic_price,n/a
3.1.37.2,organic_rating,
3.1.37.3,organic_rating_count,8
3.1.37.4,organic_title,"Fox Racing Speedframe Pro Helmet Green Camo, S"
3.1.38.1,organic_price,n/a
3.1.38.2,organic_rating,
3.1.38.3,organic_rating_count,723
3.1.38.4,organic_title,Troy Lee Designs Adult | All Mountain | Mountain Bike | Full Face Stage Helmet Camo W/MIPS
3.1.39.1,organic_price,n/a
3.1.39.2,organic_rating,
3.1.39.3,organic_rating_count,"3,869"
3.1.39.4,organic_title,Krash! Youth 8+ Mohawk Helmets
3.1.40.1,organic_price,
3.1.40.2,organic_rating,
3.1.40.3,organic_rating_count,334
3.1.40.4,organic_title,Shoei Neotec II Helmet (X-Large) (White)
3.1.41.1,organic_price,n/a
3.1.41.2,organic_rating,
3.1.41.3,organic_rating_count,27
3.1.41.4,organic_title,Giro Synthe MIPS II Adult Road Cycling Helmet
3.1.42.1,organic_price,n/a
3.1.42.2,organic_rating,
3.1.42.3,organic_rating_count,164
3.1.42.4,organic_title,Sena R2 / R2 EVO Smart Bluetooth Communications Road Cycling Helmet
3.1.43.1,organic_price,
3.1.43.2,organic_rating,
3.1.43.3,organic_rating_count,201
3.1.43.4,organic_title,Bell Rogue Half Helmet (Matte Black - Large)
3.1.44.1,organic_price,n/a
3.1.44.2,organic_rating,
3.1.44.3,organic_rating_count,595
3.1.44.4,organic_title,Giro Montaro MIPS Adult Dirt Cycling Helmet
3.1.45.1,organic_price,n/a
3.1.45.2,organic_rating,
3.1.45.3,organic_rating_count,196
3.1.45.4,organic_title,"POC, Coron Air Spin, Helmet for Downhill Mountain Biking"
3.1.46.1,organic_price,n/a
3.1.46.2,organic_rating,
3.1.46.3,organic_rating_count,33
3.1.46.4,organic_title,"Mongoose Title Youth/Adult Full Face BMX Bike Helmet, Goggle Strap Channel, Visor, 10 Air Vents, Full Coverage"
3.1.47.1,organic_price,n/a
3.1.47.2,organic_rating,
3.1.47.3,organic_rating_count,459
3.1.47.4,organic_title,Triple Eight Gotham Dual Certified MIPS Skateboard and Bike Helmet
3.1.48.1,organic_price,n/a
3.1.48.2,organic_rating,
3.1.48.3,organic_rating_count,115
3.1.48.4,organic_title,Giro Helios Spherical Adult Road Cycling Helmet
3.2.1.1,popular_price,
3.2.1.2,popular_rating,
3.2.1.3,popular_rating_count,Amazon's Choice
3.2.1.4,popular_title,n/a
3.2.2.1,popular_price,n/a
3.2.2.2,popular_rating,
3.2.2.3,popular_rating_count,"1,044"
3.2.2.4,popular_title,n/a
3.2.3.1,popular_price,n/a
3.2.3.2,popular_rating,
3.2.3.3,popular_rating_count,673
3.2.3.4,popular_title,n/a
3.2.4.1,popular_price,n/a
3.2.4.2,popular_rating,
3.2.4.3,popular_rating_count,"7,124"
3.2.4.4,popular_title,n/a
3.2.5.1,popular_price,n/a
3.2.5.2,popular_rating,
3.2.5.3,popular_rating_count,889
3.2.5.4,popular_title,n/a
3.2.6.1,popular_price,n/a
3.2.6.2,popular_rating,
3.2.6.3,popular_rating_count,744
3.2.6.4,popular_title,n/a
3.2.7.1,popular_price,n/a
3.2.7.2,popular_rating,
3.2.7.3,popular_rating_count,"5,496"
3.2.7.4,popular_title,n/a
3.2.8.1,popular_price,n/a
3.2.8.2,popular_rating,
3.2.8.3,popular_rating_count,56
3.2.8.4,popular_title,n/a
3.2.9.1,popular_price,n/a
3.2.9.2,popular_rating,
3.2.9.3,popular_rating_count,"6,712"
3.2.9.4,popular_title,n/a
3.2.10.1,popular_price,n/a
3.2.10.2,popular_rating,
3.2.10.3,popular_rating_count,"1,649"
3.2.10.4,popular_title,n/a
3.2.11.1,popular_price,n/a
3.2.11.2,popular_rating,
3.2.11.3,popular_rating_count,"1,339"
3.2.11.4,popular_title,n/a
3.2.12.1,popular_price,n/a
3.2.12.2,popular_rating,
3.2.12.3,popular_rating_count,"2,521"
3.2.12.4,popular_title,n/a
3.2.13.1,popular_price,n/a
3.2.13.2,popular_rating,
3.2.13.3,popular_rating_count,"6,990"
3.2.13.4,popular_title,n/a
3.2.14.1,popular_price,n/a
3.2.14.2,popular_rating,
3.2.14.3,popular_rating_count,594
3.2.14.4,popular_title,n/a
3.2.15.1,popular_price,
3.2.15.2,popular_rating,
3.2.15.3,popular_rating_count,36
3.2.15.4,popular_title,n/a
3.2.16.1,popular_price,n/a
3.2.16.2,popular_rating,
3.2.16.3,popular_rating_count,"3,465"
3.2.16.4,popular_title,n/a
3.2.17.1,popular_price,
3.2.17.2,popular_rating,
3.2.17.3,popular_rating_count,295
3.2.17.4,popular_title,n/a
3.2.18.1,popular_price,n/a
3.2.18.2,popular_rating,
3.2.18.3,popular_rating_count,453
3.2.18.4,popular_title,n/a
3.2.19.1,popular_price,n/a
3.2.19.2,popular_rating,
3.2.19.3,popular_rating_count,905
3.2.19.4,popular_title,n/a
3.2.20.1,popular_price,n/a
3.2.20.2,popular_rating,
3.2.20.3,popular_rating_count,474
3.2.20.4,popular_title,n/a
3.2.21.1,popular_price,n/a
3.2.21.2,popular_rating,
3.2.21.3,popular_rating_count,"2,867"
3.2.21.4,popular_title,n/a
3.2.22.1,popular_price,
3.2.22.2,popular_rating,
3.2.22.3,popular_rating_count,13
3.2.22.4,popular_title,n/a
3.2.23.1,popular_price,n/a
3.2.23.2,popular_rating,
3.2.23.3,popular_rating_count,143
3.2.23.4,popular_title,n/a
3.2.24.1,popular_price,n/a
3.2.24.2,popular_rating,
3.2.24.3,popular_rating_count,47
3.2.24.4,popular_title,n/a
3.2.25.1,popular_price,
3.2.25.2,popular_rating,
3.2.25.3,popular_rating_count,56
3.2.25.4,popular_title,n/a
3.2.26.1,popular_price,
3.2.26.2,popular_rating,
3.2.26.3,popular_rating_count,262
3.2.26.4,popular_title,n/a
3.2.27.1,popular_price,n/a
3.2.27.2,popular_rating,
3.2.27.3,popular_rating_count,"1,549"
3.2.27.4,popular_title,n/a
3.2.28.1,popular_price,n/a
3.2.28.2,popular_rating,
3.2.28.3,popular_rating_count,"2,710"
3.2.28.4,popular_title,n/a
3.2.29.1,popular_price,n/a
3.2.29.2,popular_rating,
3.2.29.3,popular_rating_count,554
3.2.29.4,popular_title,n/a
3.2.30.1,popular_price,n/a
3.2.30.2,popular_rating,
3.2.30.3,popular_rating_count,"1,869"
3.2.30.4,popular_title,n/a
3.2.31.1,popular_price,
3.2.31.2,popular_rating,
3.2.31.3,popular_rating_count,88
3.2.31.4,popular_title,n/a
3.2.32.1,popular_price,
3.2.32.2,popular_rating,
3.2.32.3,popular_rating_count,64
3.2.32.4,popular_title,n/a
3.2.33.1,popular_price,
3.2.33.2,popular_rating,
3.2.33.3,popular_rating_count,122
3.2.33.4,popular_title,n/a
3.2.34.1,popular_price,n/a
3.2.34.2,popular_rating,
3.2.34.3,popular_rating_count,"3,566"
3.2.34.4,popular_title,n/a
3.2.35.1,popular_price,
3.2.35.2,popular_rating,
3.2.35.3,popular_rating_count,5
3.2.35.4,popular_title,n/a
3.2.36.1,popular_price,n/a
3.2.36.2,popular_rating,
3.2.36.3,popular_rating_count,727
3.2.36.4,popular_title,n/a
3.2.37.1,popular_price,n/a
3.2.37.2,popular_rating,
3.2.37.3,popular_rating_count,8
3.2.37.4,popular_title,n/a
3.2.38.1,popular_price,n/a
3.2.38.2,popular_rating,
3.2.38.3,popular_rating_count,723
3.2.38.4,popular_title,n/a
3.2.39.1,popular_price,n/a
3.2.39.2,popular_rating,
3.2.39.3,popular_rating_count,"3,869"
3.2.39.4,popular_title,n/a
3.2.40.1,popular_price,
3.2.40.2,popular_rating,
3.2.40.3,popular_rating_count,334
3.2.40.4,popular_title,n/a
3.2.41.1,popular_price,n/a
3.2.41.2,popular_rating,
3.2.41.3,popular_rating_count,27
3.2.41.4,popular_title,n/a
3.2.42.1,popular_price,n/a
3.2.42.2,popular_rating,
3.2.42.3,popular_rating_count,164
3.2.42.4,popular_title,n/a
3.2.43.1,popular_price,
3.2.43.2,popular_rating,
3.2.43.3,popular_rating_count,201
3.2.43.4,popular_title,n/a
3.2.44.1,popular_price,n/a
3.2.44.2,popular_rating,
3.2.44.3,popular_rating_count,595
3.2.44.4,popular_title,n/a
3.2.45.1,popular_price,n/a
3.2.45.2,popular_rating,
3.2.45.3,popular_rating_count,196
3.2.45.4,popular_title,n/a
3.2.46.1,popular_price,n/a
3.2.46.2,popular_rating,
3.2.46.3,popular_rating_count,33
3.2.46.4,popular_title,n/a
3.2.47.1,popular_price,n/a
3.2.47.2,popular_rating,
3.2.47.3,popular_rating_count,459
3.2.47.4,popular_title,n/a
3.2.48.1,popular_price,n/a
3.2.48.2,popular_rating,
3.2.48.3,popular_rating_count,115
3.2.48.4,popular_title,n/a
4.1.1.1,organic_price,n/a
4.1.1.2,organic_rating,
4.1.1.3,organic_rating_count,4
4.1.1.4,organic_title,"Hestan - CopperBond Collection - 100% Pure Copper Frying Pan, 12.5-Inches"
4.1.2.1,organic_price,n/a
4.1.2.2,organic_rating,
4.1.2.3,organic_rating_count,"12,904"
4.1.2.4,organic_title,"T-fal E938S3 Professional Total Nonstick Thermo-Spot Heat Indicator Fry Pan Cookware Set, 3-Piece, 8-Inch 10.5-Inch and 12.5-Inch, Black"
4.1.3.1,organic_price,n/a
4.1.3.2,organic_rating,
4.1.3.3,organic_rating_count,"24,877"
4.1.3.4,organic_title,"Rachael Ray Cucina Nonstick Cookware Pots and Pans Set, 12 Piece, Agave Blue"
4.1.4.1,organic_price,n/a
4.1.4.2,organic_rating,
4.1.4.3,organic_rating_count,179
4.1.4.4,organic_title,"Ninja CW102BL Foodi NeverStick PossiblePan, Premium Set with 4-Quart Capacity Pan, Steamer/Strainer Basket, Glass Lid & Integrated Spatula, Nonstick, Durable & Oven Safe to 500°F, Macaron Blue"
4.1.5.1,organic_price,n/a
4.1.5.2,organic_rating,
4.1.5.3,organic_rating_count,693
4.1.5.4,organic_title,"IMUSA USA Nonstick Bistro Saute Pan 8-Inch, Black"
4.1.6.1,organic_price,n/a
4.1.6.2,organic_rating,
4.1.6.3,organic_rating_count,"13,609"
4.1.6.4,organic_title,"Calphalon Classic Aluminum Hard Anodized Oven Safe Nonstick 2 Piece Frying Pan Set with 8 & 10 Inch Pans and Stainless Steel Stay Cool Handles, Grey"
4.1.7.1,organic_price,n/a
4.1.7.2,organic_rating,
4.1.7.3,organic_rating_count,928
4.1.7.4,organic_title,"GreenLife Soft Grip Healthy Ceramic Nonstick, 8"" 10"" and 12"" Frying Pan Skillet Set, PFAS-Free, Dishwasher Safe, Blue"
4.1.8.1,organic_price,n/a
4.1.8.2,organic_rating,
4.1.8.3,organic_rating_count,"1,227"
4.1.8.4,organic_title,"Cuisinart 622-30DF Chef's Classic 12-Inch Nonstick-Hard-Anodized, Deep Fry Pan w/Cover"
4.1.9.1,organic_price,n/a
4.1.9.2,organic_rating,
4.1.9.3,organic_rating_count,"2,724"
4.1.9.4,organic_title,"GreenLife Soft Grip Healthy Ceramic Nonstick 12"" Frying Pan Skillet, PFAS-Free, Dishwasher Safe, Turquoise"
4.1.10.1,organic_price,
4.1.10.2,organic_rating,
4.1.10.3,organic_rating_count,"3,822"
4.1.10.4,organic_title,"Blue Diamond Cookware Diamond Infused Ceramic Nonstick 11"" Grill Genie Pan with Lid, PFAS-Free, Dishwasher Safe, Oven Safe, Blue"
4.1.11.1,organic_price,
4.1.11.2,organic_rating,
4.1.11.3,organic_rating_count,"12,313"
4.1.11.4,organic_title,"T-fal E93805 Professional Total Nonstick Thermo-Spot Heat Indicator Fry Pan, 10.5-Inch, Black"
4.1.12.1,organic_price,n/a
4.1.12.2,organic_rating,
4.1.12.3,organic_rating_count,"8,458"
4.1.12.4,organic_title,"Ninja C52200 Foodi NeverStick Premium 2-Piece Fry Pan Set, Anti-Scratch Nesting Cookware, Hard-Anodized, Nonstick, Durable & Oven Safe to 500°F, Slate Grey"
4.1.13.1,organic_price,n/a
4.1.13.2,organic_rating,
4.1.13.3,organic_rating_count,"18,309"
4.1.13.4,organic_title,"T-fal Nonstick Dishwasher Safe Cookware Lid Fry Pan, 10-Inch, Black"
4.1.14.1,organic_price,n/a
4.1.14.2,organic_rating,
4.1.14.3,organic_rating_count,"10,444"
4.1.14.4,organic_title,"T-fal B36290 Specialty Nonstick 5 Quart Jumbo Cooker Saute Pan with Glass Lid, Black"
4.1.15.1,organic_price,n/a
4.1.15.2,organic_rating,n/a
4.1.15.3,organic_rating_count,n/a
4.1.15.4,organic_title,"Cuisinart 8335-24 3-Quart Chef's Pan, Stainless Steel"
4.1.16.1,organic_price,n/a
4.1.16.2,organic_rating,
4.1.16.3,organic_rating_count,"4,709"
4.1.16.4,organic_title,"All-Clad D3 Stainless Cookware, 12-Inch Fry Pan with Lid, Tri-Ply Stainless Steel, Professional Grade, Silver, Model: 41126"
4.1.17.1,organic_price,n/a
4.1.17.2,organic_rating,
4.1.17.3,organic_rating_count,892
4.1.17.4,organic_title,"All-Clad pan E7954064 HA1 Hard Anodized Nonstick Dishwaher Safe PFOA Free Square Grill Cookware, 11-Inch, Black"
4.1.18.1,organic_price,n/a
4.1.18.2,organic_rating,
4.1.18.3,organic_rating_count,"2,289"
4.1.18.4,organic_title,"Gotham Steel Nonstick Sauté Pan with Lid – 5.5 Quart. Multipurpose Ceramic Jumbo Cooker Fry Pan with Glass Lid, Stay Cool Handle + Helper Handle, Oven, Stovetop & Dishwasher Safe, 100% PFOA Free"
4.1.19.1,organic_price,n/a
4.1.19.2,organic_rating,
4.1.19.3,organic_rating_count,"7,514"
4.1.19.4,organic_title,"GreenLife Soft Grip Healthy Ceramic Nonstick 7"" and 10"" Frying Pan Skillet Set, PFAS-Free, Dishwasher Safe, Turquoise"
4.1.20.1,organic_price,n/a
4.1.20.2,organic_rating,
4.1.20.3,organic_rating_count,401
4.1.20.4,organic_title,"Red Volcano Textured Ceramic Nonstick, 8"" Frying Pan Skillet with Stainless Steel Handles, PFAS PFOA & PTFE Free, Dishwasher Safe, Oven & Broiler Safe to 600 Degrees, Red"
4.1.21.1,organic_price,n/a
4.1.21.2,organic_rating,
4.1.21.3,organic_rating_count,"1,223"
4.1.21.4,organic_title,"Calphalon Pizza Pan with Holes, 16-Inch Nonstick Round Pizza Crisper, Dishwasher Safe, Silver"
4.1.22.1,organic_price,n/a
4.1.22.2,organic_rating,
4.1.22.3,organic_rating_count,"1,298"
4.1.22.4,organic_title,"All-Clad D3 Fry Lid, 10 Inch Pan, Dishwasher Safe Stainless Steel Cookware, Silver, 10-Inch"
4.1.23.1,organic_price,n/a
4.1.23.2,organic_rating,
4.1.23.3,organic_rating_count,"3,409"
4.1.23.4,organic_title,"12"" Stone Earth Frying Pan by Ozeri, with 100% APEO & PFOA-Free Stone-Derived Non-Stick Coating from Germany"
4.1.24.1,organic_price,n/a
4.1.24.2,organic_rating,
4.1.24.3,organic_rating_count,393
4.1.24.4,organic_title,"Gotham Steel 10-inch Nonstick Fry Pan Skillet with Ultra Durable Mineral and Diamond Triple Coated 100% PFOA Free, Skillet with Stay Cool Stainless-Steel Handle, Oven & Dishwasher Safe, As Seen on TV"
4.1.25.1,organic_price,
4.1.25.2,organic_rating,
4.1.25.3,organic_rating_count,"3,556"
4.1.25.4,organic_title,Pan (2015)
4.1.26.1,organic_price,n/a
4.1.26.2,organic_rating,
4.1.26.3,organic_rating_count,"19,551"
4.1.26.4,organic_title,"T-fal Ultimate Hard Anodized 2-Piece Scratch Resistant Titanium Nonstick Thermo-Spot PFOA Free 10/12-Inch Cookware Set, Gray, E765S274"
4.1.27.1,organic_price,n/a
4.1.27.2,organic_rating,
4.1.27.3,organic_rating_count,"2,716"
4.1.27.4,organic_title,"Cuisinart Chef's Classic Non-Stick Hard Anodized, 17-Piece, Cookware Set"
4.1.28.1,organic_price,n/a
4.1.28.2,organic_rating,
4.1.28.3,organic_rating_count,"10,016"
4.1.28.4,organic_title,"All-Clad E785S264/E785S263 HA1 Hard Anodized Nonstick Dishwasher Safe PFOA Free 8 and 10-Inch Fry Pan Cookware Set, 2-Piece, Black"
4.1.29.1,organic_price,n/a
4.1.29.2,organic_rating,
4.1.29.3,organic_rating_count,"134,059"
4.1.29.4,organic_title,Lodge L8SK3 10-1/4-Inch Pre-Seasoned Skillet
4.1.30.1,organic_price,n/a
4.1.30.2,organic_rating,
4.1.30.3,organic_rating_count,"1,797"
4.1.30.4,organic_title,Cuisinart Chef's Classic Stainless Nonstick 2-Piece 9-Inch and 11-Inch Skillet Set - Black And Silver
4.1.31.1,organic_price,n/a
4.1.31.2,organic_rating,
4.1.31.3,organic_rating_count,5
4.1.31.4,organic_title,999: Killer on the Line
4.1.32.1,organic_price,n/a
4.1.32.2,organic_rating,
4.1.32.3,organic_rating_count,"2,580"
4.1.32.4,organic_title,"Goodful Cookware Set with Premium Non-Stick Coating, Dishwasher Safe Pots and Pans, Tempered Glass Steam Vented Lids, Stainless Steel Steamer, and Bamboo Cooking Utensils Set, 12-Piece, Turquoise"
4.1.33.1,organic_price,n/a
4.1.33.2,organic_rating,
4.1.33.3,organic_rating_count,"37,213"
4.1.33.4,organic_title,"GreenLife Soft Grip Healthy Ceramic Nonstick 16 Piece Cookware Pots and Pans Set, PFAS-Free, Dishwasher Safe, Red"
4.1.34.1,organic_price,n/a
4.1.34.2,organic_rating,
4.1.34.3,organic_rating_count,2
4.1.34.4,organic_title,"Cuisinart 57B22-810BK Aluminum 2-Piece Skillet Set, Black/Stainless Steel"
4.1.35.1,organic_price,
4.1.35.2,organic_rating,
4.1.35.3,organic_rating_count,"1,816"
4.1.35.4,organic_title,"T-fal Ultimate Hard Anodized Titanium Nonstick 2 Piece Fry Pan Cookware Set, 8 and 10.25-Inch, Gray"
4.1.36.1,organic_price,n/a
